ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
1959-02-08,36.26730739852216,30.18428880739387,45.65858012290594,36.26730739852216,36.26730739852216,0.04753335131415471,0.04753335131415471,0.04753335131415471,-0.07152685401130411,-0.07152685401130411,-0.07152685401130411,0.11906020532545881,0.11906020532545881,0.11906020532545881,0.0,0.0,0.0,37.99121406231456
1959-02-09,36.3087088273893,32.32341451806663,49.07251523087473,36.3087088273893,36.3087088273893,0.10861928943296595,0.10861928943296595,0.10861928943296595,-0.016506430077615084,-0.016506430077615084,-0.016506430077615084,0.12512571951058102,0.12512571951058102,0.12512571951058102,0.0,0.0,0.0,40.25253498044879
1959-02-10,36.35011025368564,33.6219893876763,50.84334712812238,36.35011025368564,36.35011025368564,0.16768380971121352,0.16768380971121352,0.16768380971121352,0.036741091430132426,0.036741091430132426,0.036741091430132426,0.1309427182810811,0.1309427182810811,0.1309427182810811,0.0,0.0,0.0,42.44543522444629
1959-02-11,36.391511679981974,35.02964275350891,50.514795421342846,36.391511679981974,36.391511679981974,0.17895308280184463,0.17895308280184463,0.17895308280184463,0.04263883340641794,0.04263883340641794,0.04263883340641794,0.1363142493954267,0.1363142493954267,0.1363142493954267,0.0,0.0,0.0,42.903884882934086
1959-02-12,36.432913106278306,33.86090570579851,50.782881799038066,36.432913106278306,36.432913106278306,0.1640913419986137,0.1640913419986137,0.1640913419986137,0.023035779999997247,0.023035779999997247,0.023035779999997247,0.14105556199861644,0.14105556199861644,0.14105556199861644,0.0,0.0,0.0,42.411238710806394
1959-02-13,36.474314532574645,33.08525693925831,49.47827756290686,36.474314532574645,36.474314532574645,0.1452134008961191,0.1452134008961191,0.1452134008961191,0.0002142008123926717,0.0002142008123926717,0.0002142008123926717,0.1449992000837264,0.1449992000837264,0.1449992000837264,0.0,0.0,0.0,41.770873791204544
1959-02-14,36.515715958870985,33.40097251997613,49.61436371540341,36.515715958870985,36.515715958870985,0.13340292811445342,0.13340292811445342,0.13340292811445342,-0.014596621560027513,-0.014596621560027513,-0.014596621560027513,0.14799954967448092,0.14799954967448092,0.14799954967448092,0.0,0.0,0.0,41.387019389980054
1959-02-15,36.55711738516732,31.1642341746508,47.851904639735764,36.55711738516732,36.55711738516732,0.07840986588623075,0.07840986588623075,0.07840986588623075,-0.07152685401130596,-0.07152685401130596,-0.07152685401130596,0.1499367198975367,0.1499367198975367,0.1499367198975367,0.0,0.0,0.0,39.42355605652548
1959-02-16,36.598518811463656,33.29830706097766,49.37449842232972,36.598518811463656,36.598518811463656,0.13421322780394493,0.13421322780394493,0.13421322780394493,-0.016506430077646295,-0.016506430077646295,-0.016506430077646295,0.15071965788159122,0.15071965788159122,0.15071965788159122,0.0,0.0,0.0,41.51052415399359
1959-02-17,36.63992023775999,35.10751699975625,51.54057620477734,36.63992023775999,36.63992023775999,0.18702951125566586,0.18702951125566586,0.18702951125566586,0.03674109143011728,0.03674109143011728,0.03674109143011728,0.15028841982554858,0.15028841982554858,0.15028841982554858,0.0,0.0,0.0,43.49266661227482
1959-02-18,36.68132166405633,35.290381139996654,51.99621817514219,36.68132166405633,36.68132166405633,0.1912543783747683,0.1912543783747683,0.1912543783747683,0.042638833406413765,0.042638833406413765,0.042638833406413765,0.14861554496835455,0.14861554496835455,0.14861554496835455,0.0,0.0,0.0,43.696785036880335
1959-02-19,36.72272309035266,35.00675385612535,51.243746184727605,36.72272309035266,36.72272309035266,0.1687422848664038,0.1687422848664038,0.1687422848664038,0.023035780000008867,0.023035780000008867,0.023035780000008867,0.14570650486639491,0.14570650486639491,0.14570650486639491,0.0,0.0,0.0,42.91939929113501
1959-02-20,36.764124516649,33.343161918708184,50.401340497622705,36.764124516649,36.764124516649,0.14181342741716352,0.14181342741716352,0.14181342741716352,0.00021420081239042522,0.00021420081239042522,0.00021420081239042522,0.14159922660477312,0.14159922660477312,0.14159922660477312,0.0,0.0,0.0,41.97777102034636
1959-02-21,36.80552594294533,32.536748937610724,48.98357890750931,36.80552594294533,36.80552594294533,0.12176609303031667,0.12176609303031667,0.12176609303031667,-0.014596621560039174,-0.014596621560039174,-0.014596621560039174,0.13636271459035584,0.13636271459035584,0.13636271459035584,0.0,0.0,0.0,41.28719103894374
1959-02-22,36.84692736924167,30.710245930921307,47.3846376916428,36.84692736924167,36.84692736924167,0.05856796665012171,0.05856796665012171,0.05856796665012171,-0.07152685401129943,-0.07152685401129943,-0.07152685401129943,0.13009482066142114,0.13009482066142114,0.13009482066142114,0.0,0.0,0.0,39.00497698256287
1959-02-23,36.88832878438244,32.84181954275274,48.80200538521315,36.88832878438244,36.88832878438244,0.10641280561885011,0.10641280561885011,0.10641280561885011,-0.016506430077628934,-0.016506430077628934,-0.016506430077628934,0.12291923569647904,0.12291923569647904,0.12291923569647904,0.0,0.0,0.0,40.81371934491916
1959-02-24,36.92973019952321,34.71284983221321,51.04735910617221,36.92973019952321,36.92973019952321,0.15172288849043597,0.15172288849043597,0.15172288849043597,0.03674109143012483,0.03674109143012483,0.03674109143012483,0.11498179706031116,0.11498179706031116,0.11498179706031116,0.0,0.0,0.0,42.53281553656736
1959-02-25,36.97113161466398,34.037292167534794,51.03049900843037,36.97113161466398,36.97113161466398,0.14908505791192136,0.14908505791192136,0.14908505791192136,0.042638833406409574,0.042638833406409574,0.042638833406409574,0.10644622450551178,0.10644622450551178,0.10644622450551178,0.0,0.0,0.0,42.482974912505426
1959-02-26,37.01253302980476,32.73870938637911,48.715932985274975,37.01253302980476,37.01253302980476,0.12052519205513956,0.12052519205513956,0.12052519205513956,0.02303577999997073,0.02303577999997073,0.02303577999997073,0.09748941205516884,0.09748941205516884,0.09748941205516884,0.0,0.0,0.0,41.47347568166917
1959-02-27,37.05393444494553,32.68376199768471,48.89672586358042,37.05393444494553,37.05393444494553,0.08851061534265867,0.08851061534265867,0.08851061534265867,0.0002142008123843797,0.0002142008123843797,0.0002142008123843797,0.08829641453027429,0.08829641453027429,0.08829641453027429,0.0,0.0,0.0,40.3336009835342
1959-02-28,37.0953358600863,31.468951288516223,47.889916554178306,37.0953358600863,37.0953358600863,0.06445865290676304,0.06445865290676304,0.06445865290676304,-0.01459662155999744,-0.01459662155999744,-0.01459662155999744,0.07905527446676049,0.07905527446676049,0.07905527446676049,0.0,0.0,0.0,39.4864512387514
1959-03-01,37.13673727522707,28.66948293849933,45.526093639356674,37.13673727522707,37.13673727522707,-0.0015750159870965823,-0.0015750159870965823,-0.0015750159870965823,-0.07152685401130664,-0.07152685401130664,-0.07152685401130664,0.06995183802421005,0.06995183802421005,0.06995183802421005,0.0,0.0,0.0,37.07824632030999
1959-03-02,37.17813869036784,30.851919554321572,47.23036676904381,37.17813869036784,37.17813869036784,0.04465827699729592,0.04465827699729592,0.04465827699729592,-0.016506430077611562,-0.016506430077611562,-0.016506430077611562,0.06116470707490748,0.06116470707490748,0.06116470707490748,0.0,0.0,0.0,38.838450306246166
1959-03-03,37.219540105508614,32.52054487610603,49.10873648556873,37.219540105508614,37.219540105508614,0.08960156048615901,0.08960156048615901,0.08960156048615901,0.036741091430132364,0.036741091430132364,0.036741091430132364,0.05286046905602664,0.05286046905602664,0.05286046905602664,0.0,0.0,0.0,40.554468979539365
1959-03-04,37.26094152064938,31.67861732590533,48.61036100351832,37.26094152064938,37.26094152064938,0.08782816997192501,0.08782816997192501,0.08782816997192501,0.04263883340641838,0.04263883340641838,0.04263883340641838,0.04518933656550663,0.04518933656550663,0.04518933656550663,0.0,0.0,0.0,40.53350182583893
1959-03-05,37.30234293579016,31.23221465331213,48.22521130484827,37.30234293579016,37.30234293579016,0.06131709539566641,0.06131709539566641,0.06131709539566641,0.02303577999999005,0.02303577999999005,0.02303577999999005,0.03828131539567636,0.03828131539567636,0.03828131539567636,0.0,0.0,0.0,39.589614256065865
1959-03-06,37.34374435093093,30.282033134451908,47.239051366457595,37.34374435093093,37.34374435093093,0.03245720395387051,0.03245720395387051,0.03245720395387051,0.00021420081238212978,0.00021420081238212978,0.00021420081238212978,0.032243003141488376,0.032243003141488376,0.032243003141488376,0.0,0.0,0.0,38.55581787773029
1959-03-07,37.38514576607171,29.930536464019752,46.182401770016035,37.38514576607171,37.38514576607171,0.012558479639136071,0.012558479639136071,0.012558479639136071,-0.01459662156001219,-0.01459662156001219,-0.01459662156001219,0.02715510119914826,0.02715510119914826,0.02715510119914826,0.0,0.0,0.0,37.85464635798105
1959-03-08,37.426547181279034,27.246160487828384,43.87970509852625,37.426547181279034,37.426547181279034,-0.04845615254416305,-0.04845615254416305,-0.04845615254416305,-0.0715268540113001,-0.0715268540113001,-0.0715268540113001,0.02307070146713705,0.02307070146713705,0.02307070146713705,0.0,0.0,0.0,35.613000701861665
1959-03-09,37.46794859648636,29.63322959351088,46.341662646146766,37.46794859648636,37.46794859648636,0.0035079559386627405,0.0035079559386627405,0.0035079559386627405,-0.01650643007758146,-0.01650643007758146,-0.01650643007758146,0.020014386016244202,0.020014386016244202,0.020014386016244202,0.0,0.0,0.0,37.59938450927492
1959-03-10,37.50935001169368,31.42730387064537,47.66032203046825,37.50935001169368,37.50935001169368,0.054723245518443944,0.054723245518443944,0.054723245518443944,0.036741091430137346,0.036741091430137346,0.036741091430137346,0.017982154088306602,0.017982154088306602,0.017982154088306602,0.0,0.0,0.0,39.561983381620834
1959-03-11,37.55075142690101,32.09196262357394,47.93021046343438,37.55075142690101,37.55075142690101,0.059581000120982636,0.059581000120982636,0.059581000120982636,0.04263883340640822,0.04263883340640822,0.04263883340640822,0.016942166714574415,0.016942166714574415,0.016942166714574415,0.0,0.0,0.0,39.78806275221019
1959-03-12,37.59215284210833,30.18919965189267,47.63613993513128,37.59215284210833,37.59215284210833,0.03987205571366973,0.03987205571366973,0.03987205571366973,0.023035779999992775,0.023035779999992775,0.023035779999992775,0.016836275713676956,0.016836275713676956,0.016836275713676956,0.0,0.0,0.0,39.09102925462566
1959-03-13,37.63355425731565,29.777760309651168,47.3839826462672,37.63355425731565,37.63355425731565,0.01779648232604155,0.01779648232604155,0.01779648232604155,0.0002142008123798833,0.0002142008123798833,0.0002142008123798833,0.017582281513661667,0.017582281513661667,0.017582281513661667,0.0,0.0,0.0,38.30329914052209
1959-03-14,37.674955672522984,29.776176989469448,45.08803886862971,37.674955672522984,37.674955672522984,0.004480222219954245,0.004480222219954245,0.004480222219954245,-0.014596621560023854,-0.014596621560023854,-0.014596621560023854,0.0190768437799781,0.0190768437799781,0.0190768437799781,0.0,0.0,0.0,37.84374784606281
1959-03-15,37.7163570877303,27.457526708134036,44.40771818058786,37.7163570877303,37.7163570877303,-0.05032790321096753,-0.05032790321096753,-0.05032790321096753,-0.0715268540113073,-0.0715268540113073,-0.0715268540113073,0.021198950800339775,0.021198950800339775,0.021198950800339775,0.0,0.0,0.0,35.81817191874872
1959-03-16,37.75775850293763,29.636512376185014,46.045443174207435,37.75775850293763,37.75775850293763,0.007307408402795394,0.007307408402795394,0.007307408402795394,-0.016506430077648557,-0.016506430077648557,-0.016506430077648557,0.023813838480443952,0.023813838480443952,0.023813838480443952,0.0,0.0,0.0,38.03366986469271
1959-03-17,37.79915991814495,32.21249836502101,49.20372722022632,37.79915991814495,37.79915991814495,0.06351832948555498,0.06351832948555498,0.06351832948555498,0.03674109143014489,0.03674109143014489,0.03674109143014489,0.026777238055410095,0.026777238055410095,0.026777238055410095,0.0,0.0,0.0,40.200099412102865
1959-03-18,37.84056133335228,32.756428065166354,48.46226731942531,37.84056133335228,37.84056133335228,0.07257865693890311,0.07257865693890311,0.07257865693890311,0.042638833406441964,0.042638833406441964,0.042638833406441964,0.029939823532461156,0.029939823532461156,0.029939823532461156,0.0,0.0,0.0,40.58697845274117
1959-03-19,37.881962748559594,32.56620273508834,48.01083399603992,37.881962748559594,37.881962748559594,0.05618750565373996,0.05618750565373996,0.05618750565373996,0.023035779999987807,0.023035779999987807,0.023035779999987807,0.03315172565375215,0.03315172565375215,0.03315172565375215,0.0,0.0,0.0,40.01045574466905
1959-03-20,37.92336416376693,30.792209795977662,47.60219336229266,37.92336416376693,37.92336416376693,0.03648117970411556,0.03648117970411556,0.03648117970411556,0.00021420081237763337,0.00021420081237763337,0.00021420081237763337,0.036266978891737925,0.036266978891737925,0.036266978891737925,0.0,0.0,0.0,39.30685322680993
1959-03-21,37.96476559154437,30.42648022324148,46.76881190595241,37.96476559154437,37.96476559154437,0.024551150075782322,0.024551150075782322,0.024551150075782322,-0.014596621560010365,-0.014596621560010365,-0.014596621560010365,0.03914777163579269,0.03914777163579269,0.03914777163579269,0.0,0.0,0.0,38.89684424917427
1959-03-22,38.00616701932181,28.59648389864214,45.87081832476406,38.00616701932181,38.00616701932181,-0.029858476858466976,-0.029858476858466976,-0.029858476858466976,-0.07152685401130075,-0.07152685401130075,-0.07152685401130075,0.04166837715283378,0.04166837715283378,0.04166837715283378,0.0,0.0,0.0,36.87136076089636
1959-03-23,38.04756844709925,30.924474182653515,48.05370732501197,38.04756844709925,38.04756844709925,0.027212223777085973,0.027212223777085973,0.027212223777085973,-0.016506430077631182,-0.016506430077631182,-0.016506430077631182,0.043718653854717154,0.043718653854717154,0.043718653854717154,0.0,0.0,0.0,39.08292739385571
1959-03-24,38.088969874876696,33.06156272967777,49.365156731584314,38.088969874876696,38.088969874876696,0.08194810895558952,0.08194810895558952,0.08194810895558952,0.03674109143015243,0.03674109143015243,0.03674109143015243,0.0452070175254371,0.0452070175254371,0.0452070175254371,0.0,0.0,0.0,41.21028892818926
1959-03-25,38.13037130265414,33.29299847703243,49.82365061520894,38.13037130265414,38.13037130265414,0.08870163841246335,0.08870163841246335,0.08870163841246335,0.04263883340641882,0.04263883340641882,0.04263883340641882,0.04606280500604453,0.04606280500604453,0.04606280500604453,0.0,0.0,0.0,41.512597710475134
1959-03-26,38.171772730431584,32.15226375951554,48.59355369318688,38.171772730431584,38.171772730431584,0.06927374788286506,0.06927374788286506,0.06927374788286506,0.023035779999982842,0.023035779999982842,0.023035779999982842,0.0462379678828822,0.0462379678828822,0.0462379678828822,0.0,0.0,0.0,40.816074490801526
1959-03-27,38.21317415820902,30.99617024493432,48.82461676179571,38.21317415820902,38.21317415820902,0.04592225620395271,0.04592225620395271,0.04592225620395271,0.00021420081237872104,0.00021420081237872104,0.00021420081237872104,0.04570805539157399,0.04570805539157399,0.04570805539157399,0.0,0.0,0.0,39.968009332268565
1959-03-28,38.254575585986466,30.577353793124843,47.26988627333775,38.254575585986466,38.254575585986466,0.029875845848678636,0.029875845848678636,0.029875845848678636,-0.014596621560018928,-0.014596621560018928,-0.014596621560018928,0.044472467408697564,0.044472467408697564,0.044472467408697564,0.0,0.0,0.0,39.39746338920002
1959-03-29,38.29597701376391,28.86923360393164,45.25226814816184,38.29597701376391,38.29597701376391,-0.028972873606703208,-0.028972873606703208,-0.028972873606703208,-0.07152685401130263,-0.07152685401130263,-0.07152685401130263,0.042553980404599415,0.042553980404599415,0.042553980404599415,0.0,0.0,0.0,37.18643251209892
1959-03-30,38.337378441541354,31.355129381946817,47.8066479186056,38.337378441541354,38.337378441541354,0.02349114084010097,0.02349114084010097,0.02349114084010097,-0.016506430077613807,-0.016506430077613807,-0.016506430077613807,0.039997570917714775,0.039997570917714775,0.039997570917714775,0.0,0.0,0.0,39.23796719795185
1959-03-31,38.3787798693188,32.903884528870634,49.26664442344517,38.3787798693188,38.3787798693188,0.073609673271978,0.073609673271978,0.073609673271978,0.036741091430139844,0.036741091430139844,0.036741091430139844,0.03686858184183815,0.03686858184183815,0.03686858184183815,0.0,0.0,0.0,41.20382931607652
1959-04-01,38.420181297096235,32.9404470787685,49.40343284061646,38.420181297096235,38.420181297096235,0.07588912939091758,0.07588912939091758,0.07588912939091758,0.04263883340642763,0.04263883340642763,0.04263883340642763,0.03325029598448995,0.03325029598448995,0.03325029598448995,0.0,0.0,0.0,41.33585540677409
